record_role,schema_version,as_of,source_authorities,path,url,wordpress_type,content_kind,final_disposition,content_state,revision_scope,revision_id,revision_digest,revision_review_decision,semantic_review_status,target_mapping_status,delivery_status,dev_execution_handoff_id,dev_draft_post_id,robot_ready,blocker_codes,next_action
current_state,content_status_214_v1,2026-09-10T12:00:00+02:00,WILQ SQLite;canonical content ledger;dev execution readback;dev sitemap inventory,/podsumowanie-webinaru-dlaczego-warto-poukladac-procesy-oraz-kwestie-srodowiskowe-w-swojej-firmie,https://ekologus.dev.proudsite.pl/podsumowanie-webinaru-dlaczego-warto-poukladac-procesy-oraz-kwestie-srodowiskowe-w-swojej-firmie,post,editorial,keep,not_written,none,,,,not_generated,,candidate_blocked,,,false,content_flag_historic_date;content_flag_product_scope;cta_target_verification_required;current_revision_missing;current_work_item_missing;gsc_query_metric_context_absent;internal_link_verification_required;no_exact_gsc_page_facts;owner_review_required;page_asset_owner_review_required;seo_meta_owner_mapping_missing;source_claim_review_required;target_mapping_confirmation_required;target_mapping_observation_only;update_only_readback_contract_missing,prepare_evidence_bound_revision
current_state,content_status_214_v1,2026-09-10T12:00:00+02:00,WILQ SQLite;canonical content ledger;dev execution readback;dev sitemap inventory,/podsumowanie-webinaru-dobre-praktyki-oznaczania-miejsc-magazynowania-odpadow-poziomu-odzysku-i-recyklingu-jak-poprawnie-go-wyliczyc,https://ekologus.dev.proudsite.pl/podsumowanie-webinaru-dobre-praktyki-oznaczania-miejsc-magazynowania-odpadow-poziomu-odzysku-i-recyklingu-jak-poprawnie-go-wyliczyc,post,editorial,noindex,not_required,none,,,,not_required,,audit_only_no_content,,,false,non_survivor_noindex,execute_noindex_policy
current_state,content_status_214_v1,2026-09-10T12:00:00+02:00,WILQ SQLite;canonical content ledger;dev execution readback;dev sitemap inventory,/podsumowanie-webinaru-kogo-dotyczy-europejski-zielony-lad-srodki-na-innowacje-dla-msp-w-2022,https://ekologus.dev.proudsite.pl/podsumowanie-webinaru-kogo-dotyczy-europejski-zielony-lad-srodki-na-innowacje-dla-msp-w-2022,post,editorial,noindex,not_required,none,,,,not_required,,audit_only_no_content,,,false,non_survivor_noindex,execute_noindex_policy
current_state,content_status_214_v1,2026-09-10T12:00:00+02:00,WILQ SQLite;canonical content ledger;dev execution readback;dev sitemap inventory,/poszukujemy-do-wspolpracy-ekspertow,https://ekologus.dev.proudsite.pl/poszukujemy-do-wspolpracy-ekspertow,post,editorial,noindex,not_required,none,,,,not_required,,audit_only_no_content,,,false,non_survivor_noindex,execute_noindex_policy
current_state,content_status_214_v1,2026-09-10T12:00:00+02:00,WILQ SQLite;canonical content ledger;dev execution readback;dev sitemap inventory,/poznaj-najnowsza-oferte-uslug-eksperckich,https://ekologus.dev.proudsite.pl/poznaj-najnowsza-oferte-uslug-eksperckich,post,editorial,noindex,not_required,none,,,,not_required,,audit_only_no_content,,,false,non_survivor_noindex,execute_noindex_policy
current_state,content_status_214_v1,2026-09-10T12:00:00+02:00,WILQ SQLite;canonical content ledger;dev execution readback;dev sitemap inventory,/pozwolenie-zintegrowane-magazynowanie-odpadow-niebezpiecznych,https://ekologus.dev.proudsite.pl/pozwolenie-zintegrowane-magazynowanie-odpadow-niebezpiecznych,post,editorial,noindex,not_required,none,,,,not_required,,audit_only_no_content,,,false,non_survivor_noindex,execute_noindex_policy
current_state,content_status_214_v1,2026-09-10T12:00:00+02:00,WILQ SQLite;canonical content ledger;dev execution readback;dev sitemap inventory,/pozwolenie-zintegrowane-wymagania-i-procedury-ippc,https://ekologus.dev.proudsite.pl/pozwolenie-zintegrowane-wymagania-i-procedury-ippc,post,editorial,keep,not_written,none,,,,not_generated,,candidate_blocked,,,false,content_flag_historic_date;cta_target_verification_required;current_revision_missing;current_work_item_missing;internal_link_verification_required;owner_review_required;page_asset_owner_review_required;seo_meta_owner_mapping_missing;target_mapping_confirmation_required;target_mapping_observation_only;update_only_readback_contract_missing,repair_current_work_item_identity
current_state,content_status_214_v1,2026-09-10T12:00:00+02:00,WILQ SQLite;canonical content ledger;dev execution readback;dev sitemap inventory,/prawo-wodne-po-nowemu-kluczowe-zmiany-od-lipca-2017,https://ekologus.dev.proudsite.pl/prawo-wodne-po-nowemu-kluczowe-zmiany-od-lipca-2017,post,editorial,noindex,not_required,none,,,,not_required,,audit_only_no_content,,,false,non_survivor_noindex,execute_noindex_policy
current_state,content_status_214_v1,2026-09-10T12:00:00+02:00,WILQ SQLite;canonical content ledger;dev execution readback;dev sitemap inventory,/prawo-zamowien-publicznych-w-praktyce-bledy-w-opisie-przedmiotu-zamowienia-a-kary-umowne,https://ekologus.dev.proudsite.pl/prawo-zamowien-publicznych-w-praktyce-bledy-w-opisie-przedmiotu-zamowienia-a-kary-umowne,post,editorial,noindex,not_required,none,,,,not_required,,audit_only_no_content,,,false,non_survivor_noindex,execute_noindex_policy
current_state,content_status_214_v1,2026-09-10T12:00:00+02:00,WILQ SQLite;canonical content ledger;dev execution readback;dev sitemap inventory,/prezydent-podpisal-nowelizacje-ustawy-prawo-ochrony-srodowiska,https://ekologus.dev.proudsite.pl/prezydent-podpisal-nowelizacje-ustawy-prawo-ochrony-srodowiska,post,editorial,noindex,not_required,none,,,,not_required,,audit_only_no_content,,,false,non_survivor_noindex,execute_noindex_policy
current_state,content_status_214_v1,2026-09-10T12:00:00+02:00,WILQ SQLite;canonical content ledger;dev execution readback;dev sitemap inventory,/proces-inwestycyjny-w-przedsiewzieciu-budowlanym,https://ekologus.dev.proudsite.pl/proces-inwestycyjny-w-przedsiewzieciu-budowlanym,post,editorial,keep,written_approved,current,content_revision_6f893ef55cab4594aa821abac29eacbc,5938a326dc94eaf325ef2a50d8a3a91af9c55dbe02c6e42d84a04da46c4f5ced,approved,zero_findings,,dev_draft_verified,wordpress_draft_handoff_content_work_item_content_decision_https___www_ekologus_pl_proces_inwestycyjny_w_przedsiewzieciu_budowlanym_content_revision_6f893ef55cab4594aa821abac29eacbc,1990,false,,confirm_exact_target_mapping
current_state,content_status_214_v1,2026-09-10T12:00:00+02:00,WILQ SQLite;canonical content ledger;dev execution readback;dev sitemap inventory,/przesuniecie-terminow-w-zakresie-sprawozdawczosci-w-bdo,https://ekologus.dev.proudsite.pl/przesuniecie-terminow-w-zakresie-sprawozdawczosci-w-bdo,post,editorial,noindex,not_required,none,,,,not_required,,audit_only_no_content,,,false,non_survivor_noindex,execute_noindex_policy
current_state,content_status_214_v1,2026-09-10T12:00:00+02:00,WILQ SQLite;canonical content ledger;dev execution readback;dev sitemap inventory,/przygotowanie-do-sprawozdawczosci-srodowiskowej-2024-bdo-kobize-oplaty-srodowiskowe,https://ekologus.dev.proudsite.pl/przygotowanie-do-sprawozdawczosci-srodowiskowej-2024-bdo-kobize-oplaty-srodowiskowe,post,editorial,noindex,not_required,none,,,,not_required,,audit_only_no_content,,,false,non_survivor_noindex,execute_noindex_policy
current_state,content_status_214_v1,2026-09-10T12:00:00+02:00,WILQ SQLite;canonical content ledger;dev execution readback;dev sitemap inventory,/publikacja-konkluzji-bat-dla-branzy-duzych-obiektow-energetycznego-spalania-paliw,https://ekologus.dev.proudsite.pl/publikacja-konkluzji-bat-dla-branzy-duzych-obiektow-energetycznego-spalania-paliw,post,editorial,noindex,not_required,none,,,,not_required,,audit_only_no_content,,,false,non_survivor_noindex,execute_noindex_policy
current_state,content_status_214_v1,2026-09-10T12:00:00+02:00,WILQ SQLite;canonical content ledger;dev execution readback;dev sitemap inventory,/raport-poczatkowy-i-raport-koncowy,https://ekologus.dev.proudsite.pl/raport-poczatkowy-i-raport-koncowy,post,editorial,keep,written_approved,current,content_revision_eaa195dc62f84ef2932cc0cfc2c86523,946bad7a2996e2a34d974e73e6ad460981951974b3db66ff2cef401c302af664,approved,zero_findings,,dev_draft_verified,wordpress_draft_handoff_content_work_item_content_decision_https___www_ekologus_pl_raport_poczatkowy_i_raport_koncowy_content_revision_eaa195dc62f84ef2932cc0cfc2c86523,1996,false,,confirm_exact_target_mapping
current_state,content_status_214_v1,2026-09-10T12:00:00+02:00,WILQ SQLite;canonical content ledger;dev execution readback;dev sitemap inventory,/remediacja-czym-jest-na-czym-polega-kiedy-jest-wymagana,https://ekologus.dev.proudsite.pl/remediacja-czym-jest-na-czym-polega-kiedy-jest-wymagana,post,editorial,keep,not_written,none,,,,not_generated,,candidate_blocked,,,false,cta_target_verification_required;current_revision_missing;current_work_item_missing;internal_link_verification_required;owner_review_required;page_asset_owner_review_required;seo_meta_owner_mapping_missing;source_claim_review_required;target_mapping_confirmation_required;target_mapping_observation_only;update_only_readback_contract_missing,prepare_evidence_bound_revision
current_state,content_status_214_v1,2026-09-10T12:00:00+02:00,WILQ SQLite;canonical content ledger;dev execution readback;dev sitemap inventory,/rewolucja-w-decyzjach-o-warunkach-zabudowy-co-zmienia-sie-od-2026,https://ekologus.dev.proudsite.pl/rewolucja-w-decyzjach-o-warunkach-zabudowy-co-zmienia-sie-od-2026,post,editorial,keep,not_written,none,,,,not_generated,,candidate_blocked,,,false,content_flag_guarantee;cta_target_verification_required;current_revision_missing;current_work_item_missing;gsc_query_metric_context_absent;internal_link_verification_required;no_exact_gsc_page_facts;owner_review_required;page_asset_owner_review_required;seo_meta_owner_mapping_missing;source_claim_review_required;target_mapping_confirmation_required;target_mapping_observation_only;update_only_readback_contract_missing,prepare_evidence_bound_revision
current_state,content_status_214_v1,2026-09-10T12:00:00+02:00,WILQ SQLite;canonical content ledger;dev execution readback;dev sitemap inventory,/rewolucje-prawne-w-odpadach-2018-2,https://ekologus.dev.proudsite.pl/rewolucje-prawne-w-odpadach-2018-2,post,editorial,noindex,not_required,none,,,,not_required,,audit_only_no_content,,,false,non_survivor_noindex,execute_noindex_policy
current_state,content_status_214_v1,2026-09-10T12:00:00+02:00,WILQ SQLite;canonical content ledger;dev execution readback;dev sitemap inventory,/roczne-sprawozdanie-w-bdo-co-sprawdzic-przed-31-grudnia-aby-nie-narazic-sie-na-kary,https://ekologus.dev.proudsite.pl/roczne-sprawozdanie-w-bdo-co-sprawdzic-przed-31-grudnia-aby-nie-narazic-sie-na-kary,post,editorial,keep,not_written,none,,,,not_generated,,candidate_blocked,,,false,content_flag_guarantee;content_flag_product_scope;cta_target_verification_required;current_revision_missing;current_work_item_missing;gsc_query_metric_context_absent;internal_link_verification_required;no_exact_gsc_page_facts;owner_review_required;page_asset_owner_review_required;seo_meta_owner_mapping_missing;source_claim_review_required;target_mapping_confirmation_required;target_mapping_observation_only;update_only_readback_contract_missing,prepare_evidence_bound_revision
current_state,content_status_214_v1,2026-09-10T12:00:00+02:00,WILQ SQLite;canonical content ledger;dev execution readback;dev sitemap inventory,/rodzaj-szkolenia/szkolenia-na-stale-w-ofercie,https://ekologus.dev.proudsite.pl/rodzaj-szkolenia/szkolenia-na-stale-w-ofercie,,taxonomy_or_system,remove,not_required,none,,,,not_required,,audit_only_no_content,,,false,non_survivor_remove,execute_remove_policy
current_state,content_status_214_v1,2026-09-10T12:00:00+02:00,WILQ SQLite;canonical content ledger;dev execution readback;dev sitemap inventory,/rodzaj-szkolenia/szkolenia-realizowane-jednorazowo,https://ekologus.dev.proudsite.pl/rodzaj-szkolenia/szkolenia-realizowane-jednorazowo,,taxonomy_or_system,remove,not_required,none,,,,not_required,,audit_only_no_content,,,false,non_survivor_remove,execute_remove_policy
current_state,content_status_214_v1,2026-09-10T12:00:00+02:00,WILQ SQLite;canonical content ledger;dev execution readback;dev sitemap inventory,/rodzaj-szkolenia/zakonczone,https://ekologus.dev.proudsite.pl/rodzaj-szkolenia/zakonczone,,taxonomy_or_system,remove,not_required,none,,,,not_required,,audit_only_no_content,,,false,non_survivor_remove,execute_remove_policy
current_state,content_status_214_v1,2026-09-10T12:00:00+02:00,WILQ SQLite;canonical content ledger;dev execution readback;dev sitemap inventory,/rozbudowa-zakladu-a-koniecznosc-uzyskania-decyzji-srodowiskowej,https://ekologus.dev.proudsite.pl/rozbudowa-zakladu-a-koniecznosc-uzyskania-decyzji-srodowiskowej,post,editorial,keep,not_written,none,,,,not_generated,,candidate_blocked,,,false,content_flag_historic_date;cta_target_verification_required;current_revision_missing;current_work_item_missing;internal_link_verification_required;owner_review_required;page_asset_owner_review_required;seo_meta_duplicate_split_required;seo_meta_owner_mapping_missing;source_claim_review_required;target_mapping_confirmation_required;target_mapping_observation_only;update_only_readback_contract_missing,prepare_evidence_bound_revision
current_state,content_status_214_v1,2026-09-10T12:00:00+02:00,WILQ SQLite;canonical content ledger;dev execution readback;dev sitemap inventory,/sorbenty-czym-sa-jak-dzialaja-i-dlaczego-warto-je-stosowac,https://ekologus.dev.proudsite.pl/sorbenty-czym-sa-jak-dzialaja-i-dlaczego-warto-je-stosowac,post,editorial,keep,not_written,none,,,,not_generated,,candidate_blocked,,,false,content_flag_guarantee;content_flag_product_scope;cta_target_verification_required;current_revision_missing;current_work_item_missing;internal_link_verification_required;owner_review_required;page_asset_owner_review_required;seo_meta_owner_mapping_missing;source_claim_review_required;target_mapping_confirmation_required;target_mapping_observation_only;update_only_readback_contract_missing,prepare_evidence_bound_revision
current_state,content_status_214_v1,2026-09-10T12:00:00+02:00,WILQ SQLite;canonical content ledger;dev execution readback;dev sitemap inventory,/specjalisci/specjalista-1,https://ekologus.dev.proudsite.pl/specjalisci/specjalista-1,,taxonomy_or_system,remove,not_required,none,,,,not_required,,audit_only_no_content,,,false,non_survivor_remove,execute_remove_policy
current_state,content_status_214_v1,2026-09-10T12:00:00+02:00,WILQ SQLite;canonical content ledger;dev execution readback;dev sitemap inventory,/specjalisci/specjalista-2,https://ekologus.dev.proudsite.pl/specjalisci/specjalista-2,,taxonomy_or_system,remove,not_required,none,,,,not_required,,audit_only_no_content,,,false,non_survivor_remove,execute_remove_policy
current_state,content_status_214_v1,2026-09-10T12:00:00+02:00,WILQ SQLite;canonical content ledger;dev execution readback;dev sitemap inventory,/specjalisci/specjalista-3,https://ekologus.dev.proudsite.pl/specjalisci/specjalista-3,,taxonomy_or_system,remove,not_required,none,,,,not_required,,audit_only_no_content,,,false,non_survivor_remove,execute_remove_policy
current_state,content_status_214_v1,2026-09-10T12:00:00+02:00,WILQ SQLite;canonical content ledger;dev execution readback;dev sitemap inventory,/specjalisci/specjalista-4,https://ekologus.dev.proudsite.pl/specjalisci/specjalista-4,,taxonomy_or_system,remove,not_required,none,,,,not_required,,audit_only_no_content,,,false,non_survivor_remove,execute_remove_policy
current_state,content_status_214_v1,2026-09-10T12:00:00+02:00,WILQ SQLite;canonical content ledger;dev execution readback;dev sitemap inventory,/spotkanie-ekokobiet-2018-2,https://ekologus.dev.proudsite.pl/spotkanie-ekokobiet-2018-2,post,editorial,noindex,not_required,none,,,,not_required,,audit_only_no_content,,,false,non_survivor_noindex,execute_noindex_policy
current_state,content_status_214_v1,2026-09-10T12:00:00+02:00,WILQ SQLite;canonical content ledger;dev execution readback;dev sitemap inventory,/spotkanie-ekokobiet-2019,https://ekologus.dev.proudsite.pl/spotkanie-ekokobiet-2019,post,editorial,noindex,not_required,none,,,,not_required,,audit_only_no_content,,,false,non_survivor_noindex,execute_noindex_policy
current_state,content_status_214_v1,2026-09-10T12:00:00+02:00,WILQ SQLite;canonical content ledger;dev execution readback;dev sitemap inventory,/sprawdz-co-ci-grozi-jesli-nie-zlozysz-sprawozdania-z-zakresu-ochrony-srodowiska,https://ekologus.dev.proudsite.pl/sprawdz-co-ci-grozi-jesli-nie-zlozysz-sprawozdania-z-zakresu-ochrony-srodowiska,post,editorial,noindex,not_required,none,,,,not_required,,audit_only_no_content,,,false,non_survivor_noindex,execute_noindex_policy
current_state,content_status_214_v1,2026-09-10T12:00:00+02:00,WILQ SQLite;canonical content ledger;dev execution readback;dev sitemap inventory,/sprawozdawczosc-srodowiskowa,https://ekologus.dev.proudsite.pl/sprawozdawczosc-srodowiskowa,post,editorial,noindex,not_required,none,,,,not_required,,audit_only_no_content,,,false,non_survivor_noindex,execute_noindex_policy
current_state,content_status_214_v1,2026-09-10T12:00:00+02:00,WILQ SQLite;canonical content ledger;dev execution readback;dev sitemap inventory,/system-zarzadzania-energia-iso-50001,https://ekologus.dev.proudsite.pl/system-zarzadzania-energia-iso-50001,post,editorial,noindex,not_required,none,,,,not_required,,audit_only_no_content,,,false,non_survivor_noindex,execute_noindex_policy
current_state,content_status_214_v1,2026-09-10T12:00:00+02:00,WILQ SQLite;canonical content ledger;dev execution readback;dev sitemap inventory,/szkody-w-srodowisku-jak-zapobiegac-i-naprawiac,https://ekologus.dev.proudsite.pl/szkody-w-srodowisku-jak-zapobiegac-i-naprawiac,post,editorial,noindex,not_required,none,,,,not_required,,audit_only_no_content,,,false,non_survivor_noindex,execute_noindex_policy
current_state,content_status_214_v1,2026-09-10T12:00:00+02:00,WILQ SQLite;canonical content ledger;dev execution readback;dev sitemap inventory,/szkolenia_otwarte,https://ekologus.dev.proudsite.pl/szkolenia_otwarte,,taxonomy_or_system,remove,not_required,none,,,,not_required,,audit_only_no_content,,,false,non_survivor_remove,execute_remove_policy
current_state,content_status_214_v1,2026-09-10T12:00:00+02:00,WILQ SQLite;canonical content ledger;dev execution readback;dev sitemap inventory,/szkolenia_otwarte/kierownik-skladowiska-odpadow-2025,https://ekologus.dev.proudsite.pl/szkolenia_otwarte/kierownik-skladowiska-odpadow-2025,,taxonomy_or_system,remove,not_required,none,,,,not_required,,audit_only_no_content,,,false,non_survivor_remove,execute_remove_policy
current_state,content_status_214_v1,2026-09-10T12:00:00+02:00,WILQ SQLite;canonical content ledger;dev execution readback;dev sitemap inventory,/szkolenia_otwarte/kompendium-wiedzy-z-ochrony-srodowiska-2025,https://ekologus.dev.proudsite.pl/szkolenia_otwarte/kompendium-wiedzy-z-ochrony-srodowiska-2025,,taxonomy_or_system,remove,not_required,none,,,,not_required,,audit_only_no_content,,,false,non_survivor_remove,execute_remove_policy
current_state,content_status_214_v1,2026-09-10T12:00:00+02:00,WILQ SQLite;canonical content ledger;dev execution readback;dev sitemap inventory,/szkolenia_otwarte/kompendium-wiedzy-z-ochrony-srodowiska-2025-2,https://ekologus.dev.proudsite.pl/szkolenia_otwarte/kompendium-wiedzy-z-ochrony-srodowiska-2025-2,,taxonomy_or_system,remove,not_required,none,,,,not_required,,audit_only_no_content,,,false,non_survivor_remove,execute_remove_policy
current_state,content_status_214_v1,2026-09-10T12:00:00+02:00,WILQ SQLite;canonical content ledger;dev execution readback;dev sitemap inventory,/szkolenia_otwarte/szkolenie-otwarte,https://ekologus.dev.proudsite.pl/szkolenia_otwarte/szkolenie-otwarte,,taxonomy_or_system,remove,not_required,none,,,,not_required,,audit_only_no_content,,,false,non_survivor_remove,execute_remove_policy
current_state,content_status_214_v1,2026-09-10T12:00:00+02:00,WILQ SQLite;canonical content ledger;dev execution readback;dev sitemap inventory,/szkolenie-zwiekszajace-swiadomosc-postepowania-w-przypadku-zagrozenia-przy-stanowisku-pracy,https://ekologus.dev.proudsite.pl/szkolenie-zwiekszajace-swiadomosc-postepowania-w-przypadku-zagrozenia-przy-stanowisku-pracy,post,editorial,noindex,not_required,none,,,,not_required,,audit_only_no_content,,,false,non_survivor_noindex,execute_noindex_policy
current_state,content_status_214_v1,2026-09-10T12:00:00+02:00,WILQ SQLite;canonical content ledger;dev execution readback;dev sitemap inventory,/targi-expo-silesia-2013-x,https://ekologus.dev.proudsite.pl/targi-expo-silesia-2013-x,post,editorial,noindex,not_required,none,,,,not_required,,audit_only_no_content,,,false,non_survivor_noindex,execute_noindex_policy
current_state,content_status_214_v1,2026-09-10T12:00:00+02:00,WILQ SQLite;canonical content ledger;dev execution readback;dev sitemap inventory,/typ/porady,https://ekologus.dev.proudsite.pl/typ/porady,,taxonomy_or_system,remove,not_required,none,,,,not_required,,audit_only_no_content,,,false,non_survivor_remove,execute_remove_policy
current_state,content_status_214_v1,2026-09-10T12:00:00+02:00,WILQ SQLite;canonical content ledger;dev execution readback;dev sitemap inventory,/typ/wiedza,https://ekologus.dev.proudsite.pl/typ/wiedza,,taxonomy_or_system,redirect,not_required,none,,,,not_required,,audit_only_no_content,,,false,non_survivor_redirect,execute_redirect_policy
current_state,content_status_214_v1,2026-09-10T12:00:00+02:00,WILQ SQLite;canonical content ledger;dev execution readback;dev sitemap inventory,/typ/wydarzenia,https://ekologus.dev.proudsite.pl/typ/wydarzenia,,taxonomy_or_system,remove,not_required,none,,,,not_required,,audit_only_no_content,,,false,non_survivor_remove,execute_remove_policy
current_state,content_status_214_v1,2026-09-10T12:00:00+02:00,WILQ SQLite;canonical content ledger;dev execution readback;dev sitemap inventory,/uzasadnienie-celowosci-sporzadzania-rachunku-kosztow-srodowiskowych-w-przedsiebiorstwach-przemyslowych,https://ekologus.dev.proudsite.pl/uzasadnienie-celowosci-sporzadzania-rachunku-kosztow-srodowiskowych-w-przedsiebiorstwach-przemyslowych,post,editorial,keep,not_written,none,,,,not_generated,,candidate_blocked,,,false,content_flag_guarantee;cta_target_verification_required;current_revision_missing;current_work_item_missing;internal_link_verification_required;owner_review_required;page_asset_owner_review_required;seo_meta_owner_mapping_missing;source_claim_review_required;target_mapping_confirmation_required;target_mapping_observation_only;update_only_readback_contract_missing,prepare_evidence_bound_revision
current_state,content_status_214_v1,2026-09-10T12:00:00+02:00,WILQ SQLite;canonical content ledger;dev execution readback;dev sitemap inventory,/wazne-zmiany-prawne-dla-firm-ktorym-do-31-grudnia-2025-beda-konczyc-sie-decyzje-na-wytwarzanie-zbieranie-i-przetwarzanie-odpadow,https://ekologus.dev.proudsite.pl/wazne-zmiany-prawne-dla-firm-ktorym-do-31-grudnia-2025-beda-konczyc-sie-decyzje-na-wytwarzanie-zbieranie-i-przetwarzanie-odpadow,post,editorial,noindex,not_required,none,,,,not_required,,audit_only_no_content,,,false,non_survivor_noindex,execute_noindex_policy
current_state,content_status_214_v1,2026-09-10T12:00:00+02:00,WILQ SQLite;canonical content ledger;dev execution readback;dev sitemap inventory,/wiedza,https://ekologus.dev.proudsite.pl/wiedza,,taxonomy_or_system,redirect,not_required,none,,,,not_required,,audit_only_no_content,,,false,non_survivor_redirect,execute_redirect_policy
current_state,content_status_214_v1,2026-09-10T12:00:00+02:00,WILQ SQLite;canonical content ledger;dev execution readback;dev sitemap inventory,/wpis-do-ceeb-ostatni-dzwonek,https://ekologus.dev.proudsite.pl/wpis-do-ceeb-ostatni-dzwonek,post,editorial,noindex,not_required,none,,,,not_required,,audit_only_no_content,,,false,non_survivor_noindex,execute_noindex_policy
current_state,content_status_214_v1,2026-09-10T12:00:00+02:00,WILQ SQLite;canonical content ledger;dev execution readback;dev sitemap inventory,/wyszukiwarka,https://ekologus.dev.proudsite.pl/wyszukiwarka,page,landing_or_hub,remove,not_required,none,,,,not_required,,audit_only_no_content,,,false,non_survivor_remove,execute_remove_policy
current_state,content_status_214_v1,2026-09-10T12:00:00+02:00,WILQ SQLite;canonical content ledger;dev execution readback;dev sitemap inventory,/zamkniecie-roku-w-ochronie-srodowiska-jak-uporzadkowac-obowiazki-i-wejsc-spokojnie-w-nowy-rok,https://ekologus.dev.proudsite.pl/zamkniecie-roku-w-ochronie-srodowiska-jak-uporzadkowac-obowiazki-i-wejsc-spokojnie-w-nowy-rok,post,editorial,keep,not_written,none,,,,not_generated,,candidate_blocked,,,false,content_flag_guarantee;content_flag_product_scope;cta_target_verification_required;current_revision_missing;current_work_item_missing;internal_link_verification_required;owner_review_required;page_asset_owner_review_required;seo_meta_owner_mapping_missing;source_claim_review_required;target_mapping_confirmation_required;target_mapping_observation_only;update_only_readback_contract_missing,prepare_evidence_bound_revision
current_state,content_status_214_v1,2026-09-10T12:00:00+02:00,WILQ SQLite;canonical content ledger;dev execution readback;dev sitemap inventory,/zaostrzone-kary-za-wykroczenia-i-przestepstwa-przeciwko-srodowisku-naturalnemu,https://ekologus.dev.proudsite.pl/zaostrzone-kary-za-wykroczenia-i-przestepstwa-przeciwko-srodowisku-naturalnemu,post,editorial,noindex,not_required,none,,,,not_required,,audit_only_no_content,,,false,non_survivor_noindex,execute_noindex_policy
current_state,content_status_214_v1,2026-09-10T12:00:00+02:00,WILQ SQLite;canonical content ledger;dev execution readback;dev sitemap inventory,/zaufali-nam,https://ekologus.dev.proudsite.pl/zaufali-nam,page,landing_or_hub,remove,not_required,none,,,,not_required,,audit_only_no_content,,,false,non_survivor_remove,execute_remove_policy
current_state,content_status_214_v1,2026-09-10T12:00:00+02:00,WILQ SQLite;canonical content ledger;dev execution readback;dev sitemap inventory,/zestawienie-aktualnych-form-wsparcia-i-najnowszych-zmian-prawnych-w-ochronie-srodowiska,https://ekologus.dev.proudsite.pl/zestawienie-aktualnych-form-wsparcia-i-najnowszych-zmian-prawnych-w-ochronie-srodowiska,post,editorial,noindex,not_required,none,,,,not_required,,audit_only_no_content,,,false,non_survivor_noindex,execute_noindex_policy
current_state,content_status_214_v1,2026-09-10T12:00:00+02:00,WILQ SQLite;canonical content ledger;dev execution readback;dev sitemap inventory,/zmiany-w-bdo-po-2020,https://ekologus.dev.proudsite.pl/zmiany-w-bdo-po-2020,post,editorial,noindex,not_required,none,,,,not_required,,audit_only_no_content,,,false,non_survivor_noindex,execute_noindex_policy
current_state,content_status_214_v1,2026-09-10T12:00:00+02:00,WILQ SQLite;canonical content ledger;dev execution readback;dev sitemap inventory,/zmiany-w-ustawie-o-ocenach-oddzialywania-na-srodowisko-co-powinien-wiedziec-inwestor,https://ekologus.dev.proudsite.pl/zmiany-w-ustawie-o-ocenach-oddzialywania-na-srodowisko-co-powinien-wiedziec-inwestor,post,editorial,noindex,not_required,none,,,,not_required,,audit_only_no_content,,,false,non_survivor_noindex,execute_noindex_policy
current_state,content_status_214_v1,2026-09-10T12:00:00+02:00,WILQ SQLite;canonical content ledger;dev execution readback;dev sitemap inventory,/zmiany-w-ustawie-prawo-ochrony-srodowiska-wynikajace-z-wdrozenia-dyrektywy-2010-75-ue-w-sprawie-emisji-przemyslowych,https://ekologus.dev.proudsite.pl/zmiany-w-ustawie-prawo-ochrony-srodowiska-wynikajace-z-wdrozenia-dyrektywy-2010-75-ue-w-sprawie-emisji-przemyslowych,post,editorial,noindex,not_required,none,,,,not_required,,audit_only_no_content,,,false,non_survivor_noindex,execute_noindex_policy
